County,WeekStartDate,Hospitalizations,Age 0-19,Age 20-34,Age 35-49,Age 50-64,Age 65-79,Age 80+,UnknownAge,dtm_updated
Unassigned,2021-02-21,1,0,0,0,1,0,0,0,2021/05/10 12:56:27
Unassigned,2021-03-07,1,0,0,0,1,0,0,0,2021/05/10 12:56:27
Adams County,Unknown,3,0,0,1,1,1,0,0,2021/05/10 12:56:27
Asotin County,Unknown,10,0,1,2,4,2,1,0,2021/05/10 12:56:27
Benton County,Unknown,14,3,1,7,2,1,0,0,2021/05/10 12:56:27
Chelan County,Unknown,5,0,1,1,1,1,1,0,2021/05/10 12:56:27
Clallam County,Unknown,1,0,0,0,0,0,1,0,2021/05/10 12:56:27
Clark County,Unknown,33,5,6,7,7,4,4,0,2021/05/10 12:56:27
Columbia County,Unknown,2,0,0,0,0,0,2,0,2021/05/10 12:56:27
Cowlitz County,Unknown,5,1,0,2,0,2,0,0,2021/05/10 12:56:27
Douglas County,Unknown,1,0,1,0,0,0,0,0,2021/05/10 12:56:27
Ferry County,Unknown,1,0,0,0,0,0,1,0,2021/05/10 12:56:27
Franklin County,Unknown,20,1,3,7,6,1,2,0,2021/05/10 12:56:27
Grant County,Unknown,4,0,1,0,2,1,0,0,2021/05/10 12:56:27
Grays Harbor County,Unknown,7,1,2,0,2,2,0,0,2021/05/10 12:56:27
Island County,Unknown,10,1,1,1,3,1,3,0,2021/05/10 12:56:27
King County,Unknown,47,1,7,14,9,8,8,0,2021/05/10 12:56:27
Kitsap County,Unknown,4,0,1,0,1,2,0,0,2021/05/10 12:56:27
Kittitas County,Unknown,8,0,0,2,2,2,2,0,2021/05/10 12:56:27
Klickitat County,Unknown,19,0,0,6,5,5,3,0,2021/05/10 12:56:27
Lewis County,Unknown,6,1,1,0,2,1,1,0,2021/05/10 12:56:27
Lincoln County,Unknown,3,1,0,0,1,1,0,0,2021/05/10 12:56:27
Mason County,Unknown,3,0,0,0,1,1,1,0,2021/05/10 12:56:27
Okanogan County,Unknown,17,2,1,2,4,4,4,0,2021/05/10 12:56:27
Pacific County,Unknown,5,0,0,1,3,1,0,0,2021/05/10 12:56:27
Pend Oreille County,Unknown,1,0,0,0,1,0,0,0,2021/05/10 12:56:27
Pierce County,Unknown,152,13,38,36,30,23,12,0,2021/05/10 12:56:27
Skagit County,Unknown,2,0,0,1,1,0,0,0,2021/05/10 12:56:27
Skamania County,Unknown,4,0,0,1,3,0,0,0,2021/05/10 12:56:27
Snohomish County,Unknown,23,3,3,6,2,5,4,0,2021/05/10 12:56:27
Spokane County,Unknown,24,3,8,5,2,5,1,0,2021/05/10 12:56:27
Thurston County,Unknown,19,2,4,2,3,7,1,0,2021/05/10 12:56:27
Walla Walla County,Unknown,8,1,1,2,3,1,0,0,2021/05/10 12:56:27
Whatcom County,Unknown,8,3,1,1,2,1,0,0,2021/05/10 12:56:27
Whitman County,Unknown,5,0,1,1,0,2,1,0,2021/05/10 12:56:27
Yakima County,Unknown,15,2,2,1,5,2,3,0,2021/05/10 12:56:27
